IncidentId,SourceName,CreateDate,Title,ModifiedDate,RaisingEnvironment,OwningTeamName,OwningTenantName,OwningContactAlias,ParentIncidentId,Severity,Status,ResolveDate,CommitDate,ResolvedBy,LastCorrelationDate,Keywords,MitigateDate,ImpactStartDate,MitigatedBy,IncidentType,HowFixed,MinAckDate,MaxAckDate,AckBy
31616409,BeihaiTriageXpertIcMConnector,2017-02-17T01:22:40.1600000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=EncodingComplete;] - [BeihaiSvcProd EncodingComplete Reliability Failure],2017-04-06T18:32:21.2030000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,acottle,31616379,1,RESOLVED,2017-04-06T18:32:07.7030000,null,designe,null,null,2/17/2017 2:25:05 AM,2/17/2017 1:03:00 AM,acottle,LiveSite,Other,2017-02-17T01:31:13.3470000,2017-02-17T01:31:13.3470000,acottle
31618292,BeihaiTriageXpertIcMConnector,2017-02-17T02:22:20.4030000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=UploadLocation;] - [BeihaiSvcProd UploadLocation Reliability Failure],2017-02-17T02:38:42.4170000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,null,null,1,RESOLVED,2017-02-17T02:38:42.4170000,null,acottle,null,null,2017-02-17T02:38:13.2800000,2/17/2017 2:04:00 AM,acottle,LiveSite,False Alarm,null,null,null
31618325,BeihaiTriageXpertIcMConnector,2017-02-17T02:23:00.7670000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=UploadCreation;] - [BeihaiSvcProd UploadCreation Reliability Failure],2017-02-17T02:38:42.2130000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,null,null,1,RESOLVED,2017-02-17T02:38:42.2130000,null,acottle,null,null,2017-02-17T02:38:13.2800000,2/17/2017 2:04:00 AM,acottle,LiveSite,False Alarm,2017-02-17T02:28:39.2870000,2017-02-17T02:28:39.2870000,IcMSystem
31618336,BeihaiTriageXpertIcMConnector,2017-02-17T02:23:39.8300000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=EncodingComplete;] - [BeihaiSvcProd EncodingComplete Reliability Failure],2017-02-17T02:37:41.8500000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,null,null,1,RESOLVED,2017-02-17T02:37:41.8500000,null,acottle,null,null,2/17/2017 2:36:53 AM,2/17/2017 2:05:00 AM,acottle,LiveSite,False Alarm,null,null,null
31774651,ICMPortal,2017-02-19T23:07:24.8200000,TEST Mail2ICM as a Service,2017-04-06T18:17:32.1670000,PROD,BEIHAISERVICES\BigParkOperations,BeihaiServices,a-dymart,null,4,RESOLVED,2017-04-06T18:17:32.1670000,null,designe,null,,2017-04-06T18:17:21.4670000,2017-02-19T23:07:24.7530000,designe,LiveSite,Other,2017-02-20T19:16:25.4270000,2017-02-20T19:16:25.4270000,a-dymart
31850615,ICMPortal,2017-02-21T16:41:44.2830000,PPE Environment is not responding when not signed in,2017-02-21T21:41:42.0670000,PROD,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,drewcan,null,2,RESOLVED,2017-02-21T21:41:42.0670000,null,drewcan,null,,2/21/2017 8:49:00 PM,2/21/2017 4:41:43 PM,drewcan,LiveSite,Fixed with Ad-Hoc steps,2017-02-21T19:58:35.3100000,2017-02-21T19:58:35.3100000,drewcan
31880059,BeihaiTriageXpertIcMConnector,2017-02-22T05:29:27.4470000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=GetMe;] - [BeihaiSvcProd GetMe Reliability Failure],2017-02-23T21:43:42.4870000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,drewcan,null,2,RESOLVED,2017-02-23T21:43:42.4870000,null,drewcan,null,null,2/22/2017 6:19:30 PM,2/22/2017 5:11:00 AM,drewcan,LiveSite,Transient,2017-02-22T05:43:00.9870000,2017-02-22T05:43:01.1270000,drewcan
31928004,ICMPortal,2017-02-23T01:17:32.1230000,User creation issue using Paint,2017-02-24T19:19:59.1370000,PROD,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,drewcan,null,2,RESOLVED,2017-02-24T19:19:59.1370000,null,drewcan,null,,2/23/2017 10:13:07 PM,2/23/2017 1:17:32 AM,drewcan,LiveSite,Fixed with Ad-Hoc steps,2017-02-23T01:19:05.0030000,2017-02-23T01:19:05.0030000,drewcan
32176026,ICMPortal,2017-02-28T02:32:38.2200000,* search is currently broken,2017-02-28T22:54:44.6470000,PROD,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,vipka,null,2,RESOLVED,2017-02-28T22:54:44.6470000,null,vipka,null,,2/28/2017 10:53:30 PM,2/28/2017 2:32:38 AM,vipka,LiveSite,Fixed with Hotfix,2017-02-28T02:34:00.9200000,2017-02-28T02:34:00.9200000,vipka
32298606,BeihaiTriageXpertIcMConnector,2017-03-02T04:03:44.8130000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=GetMe;] - [BeihaiSvcProd GetMe Reliability Failure],2017-03-02T04:31:02.9100000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,vipka,null,3,RESOLVED,2017-03-02T04:31:02.9100000,null,vipka,null,null,3/2/2017 4:30:35 AM,3/2/2017 3:45:00 AM,vipka,LiveSite,Transient,2017-03-02T04:10:26.4230000,2017-03-02T04:10:26.4230000,IcMSystem
32351622,BeihaiTriageXpertIcMConnector,2017-03-02T22:17:05.2700000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=Channels;] - [BeihaiSvcProd GetChannels Reliability Failure],2017-03-03T00:01:43.2700000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,vipka,null,1,RESOLVED,2017-03-03T00:01:43.2700000,null,vipka,2017-03-02T23:17:03.8670000,null,3/3/2017 12:01:25 AM,3/2/2017 9:59:00 PM,vipka,LiveSite,Fixed with Hotfix,2017-03-02T22:21:45.1730000,2017-03-02T22:21:45.1730000,vipka
32351688,BeihaiTriageXpertIcMConnector,2017-03-02T22:18:31.4000000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=Spotlight;] - [BeihaiSvcProd GetSpotlight Reliability Failure],2017-03-03T00:02:01.8800000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,vipka,32351622,1,RESOLVED,2017-03-03T00:01:04.1100000,null,vipka,2017-03-02T23:19:30.6070000,null,3/3/2017 12:00:29 AM,3/2/2017 10:00:00 PM,vipka,LiveSite,Fixed with Hotfix,3/2/2017 10:21:38 PM,3/2/2017 10:21:38 PM,vipka
32438302,BeihaiTriageXpertIcMConnector,2017-03-04T08:35:32.4530000,Beihai Services impacted by 404s from CVS prod endpoints.,2017-03-07T18:10:57.8730000,null,CONTENTVALIDATIONSERVICES\Triage,Content Validation Services,v-ankrau,null,1,RESOLVED,3/4/2017 11:48:13 AM,null,v-ankrau,null,null,3/4/2017 9:58:18 AM,3/4/2017 8:17:00 AM,v-ankrau,LiveSite,Other,2017-03-04T08:37:57.5930000,2017-03-04T09:12:56.5270000,a-anagor
32438351,BeihaiTriageXpertIcMConnector,2017-03-04T08:38:03.1570000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=LikeCreation;] - [BeihaiSvcProd LikeCreation Reliability Failure],2017-03-04T10:26:06.8900000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,drpowe,32438521,1,RESOLVED,2017-03-04T10:26:06.8900000,null,vipka,null,null,3/4/2017 10:25:11 AM,3/4/2017 8:25:00 AM,vipka,LiveSite,External,2017-03-04T08:42:12.8870000,2017-03-04T09:19:28.5900000,a-anagor
32438506,BeihaiTriageXpertIcMConnector,2017-03-04T08:43:25.7200000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=GetBoardComments;] - [BeihaiSvcProd GetBoardComments Reliability Failure],2017-03-04T10:26:06.8770000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,vipka,32438521,1,RESOLVED,2017-03-04T10:26:06.8770000,null,vipka,null,null,3/4/2017 10:25:11 AM,3/4/2017 8:25:00 AM,vipka,LiveSite,External,2017-03-04T08:47:26.6270000,2017-03-04T08:56:57.4170000,a-anagor
32438521,BeihaiTriageXpertIcMConnector,2017-03-04T08:43:59.2070000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=UpdateBoard;] - [BeihaiSvcProd UpdateBoard Reliability Failure],2017-03-04T10:26:06.6400000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,vipka,null,1,RESOLVED,2017-03-04T10:26:06.6270000,null,vipka,null,null,3/4/2017 10:25:11 AM,3/4/2017 8:25:00 AM,vipka,LiveSite,External,2017-03-04T08:45:33.6300000,2017-03-04T08:50:57.8670000,a-brmcco
32439798,BeihaiTriageXpertIcMConnector,2017-03-04T09:36:00.5700000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=CreateBoard;] - [BeihaiSvcProd CreateBoard Reliability Failure],2017-03-04T10:26:06.9070000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,vipka,32438521,1,RESOLVED,2017-03-04T10:26:06.9070000,null,vipka,null,null,3/4/2017 10:25:11 AM,3/4/2017 8:25:00 AM,vipka,LiveSite,External,2017-03-04T09:41:06.7400000,2017-03-04T09:52:47.1470000,a-anagor
32439895,BeihaiTriageXpertIcMConnector,2017-03-04T09:39:02.0800000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=LikeCreation;] - [BeihaiSvcProd LikeCreation Reliability Failure],2017-03-04T19:43:39.5370000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,vipka,32438521,1,RESOLVED,2017-03-04T19:43:19.4230000,null,v-olbars,null,null,2017-03-04T19:39:55.6870000,3/4/2017 9:20:00 AM,v-olbars,LiveSite,Fixed with Hotfix,2017-03-04T09:57:51.6600000,2017-03-04T09:57:51.6600000,IcMSystem
32586898,ICMPortal,2017-03-07T04:56:31.5370000,"Message ""Your session has expired"" briefly visible when users sign out from Preview Remix 3D",2017-04-06T18:26:03.0700000,PROD,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,null,null,3,RESOLVED,2017-04-06T18:26:03.0700000,null,designe,null,"preview, remix 3d, expired",2017-03-07T04:59:44.3500000,2017-03-07T04:56:31.1930000,v-olbars,LiveSite,Other,null,null,null
32610873,BeihaiTriageXpertIcMConnector,2017-03-07T13:04:23.7170000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=CreateBoard;] - [BeihaiSvcProd CreateBoard Reliability Failure],2017-03-07T19:35:43.5300000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,szlee,32611186,3,RESOLVED,2017-03-07T19:35:43.5300000,null,szlee,2017-03-07T14:05:23.0430000,null,3/7/2017 2:18:09 PM,3/7/2017 12:53:00 PM,szlee,LiveSite,External,2017-03-07T13:09:30.2300000,2017-03-07T13:22:00.8370000,IcMSystem
32611186,BeihaiTriageXpertIcMConnector,2017-03-07T13:11:10.5300000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=GetMe;] - [BeihaiSvcProd GetMe Reliability Failure],2017-03-07T19:35:43.4830000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,a-brmcco,null,3,RESOLVED,2017-03-07T19:35:43.4830000,null,szlee,2017-03-07T14:12:10.5600000,null,3/7/2017 2:13:58 PM,3/7/2017 12:53:00 PM,szlee,LiveSite,External,2017-03-07T13:16:21.4930000,2017-03-07T13:17:49.7630000,a-brmcco
32611190,BeihaiTriageXpertIcMConnector,2017-03-07T13:11:17.2200000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=UploadCreation;] - [BeihaiSvcProd UploadCreation Reliability Failure],2017-03-07T19:35:43.5300000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,szlee,32611186,3,RESOLVED,2017-03-07T19:35:43.5300000,null,szlee,2017-03-07T14:11:17.8400000,null,3/7/2017 2:15:38 PM,3/7/2017 12:53:00 PM,szlee,LiveSite,External,2017-03-07T13:15:29.8200000,2017-03-07T13:22:05.0870000,a-brmcco
32611202,BeihaiTriageXpertIcMConnector,2017-03-07T13:11:27.9230000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=UploadLocation;] - [BeihaiSvcProd UploadLocation Reliability Failure],2017-03-07T19:35:43.5300000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,szlee,32611186,3,RESOLVED,2017-03-07T19:35:43.5300000,null,szlee,2017-03-07T14:12:27.4970000,null,3/7/2017 2:17:45 PM,3/7/2017 12:53:00 PM,szlee,LiveSite,External,2017-03-07T13:15:50.2130000,2017-03-07T13:26:58.0900000,a-brmcco
32611279,BeihaiTriageXpertIcMConnector,2017-03-07T13:12:52.4570000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=EncodingComplete;] - [BeihaiSvcProd EncodingComplete Reliability Failure],2017-03-07T19:35:43.5470000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,szlee,32611186,3,RESOLVED,2017-03-07T19:35:43.5470000,null,szlee,3/7/2017 2:12:53 PM,null,3/7/2017 2:16:07 PM,3/7/2017 12:53:00 PM,szlee,LiveSite,External,2017-03-07T13:17:06.2770000,2017-03-07T13:29:10.5000000,a-brmcco
32802153,BeihaiTriageXpertIcMConnector,2017-03-10T07:11:58.6300000,Remix3d.com and preview.Remix3d.com are not accessible off corpnet,2017-04-06T18:21:29.8770000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,szlee,null,1,RESOLVED,2017-04-06T18:21:29.8770000,null,designe,null,null,3/11/2017 1:15:49 AM,3/10/2017 6:53:00 AM,szlee,LiveSite,Unable To Reproduce,2017-03-10T07:13:09.7870000,2017-03-10T07:32:48.6400000,a-anagor
32814292,BeihaiTriageXpertIcMConnector,2017-03-10T14:22:23.8230000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=CreateBoard;] - [BeihaiSvcProd CreateBoard Reliability Failure],2017-03-10T20:02:32.2070000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,vipka,null,1,RESOLVED,3/10/2017 6:14:04 PM,null,szlee,null,null,3/10/2017 6:13:36 PM,3/10/2017 2:04:00 PM,szlee,LiveSite,Unable To Reproduce,2017-03-10T14:29:44.3270000,2017-03-10T14:29:44.3270000,vipka
32825556,ICMPortal,2017-03-10T20:12:33.9170000,TEST ON CALL CHEcK - PLEASE DISREGARD,2017-03-10T20:28:57.5670000,PROD,BEIHAISERVICES\BigParkOperations,BeihaiServices,v-cochu,null,1,RESOLVED,2017-03-10T20:28:12.1400000,null,v-cochu,null,,2017-03-10T20:27:43.4770000,2017-03-10T20:12:33.9030000,v-cochu,LiveSite,Other,2017-03-10T20:27:32.5630000,2017-03-10T20:27:32.5630000,v-cochu
32840993,BeihaiTriageXpertIcMConnector,2017-03-11T03:39:57.9200000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=DeleteBoard;] - [BeihaiSvcProd DeleteBoard Reliability Failure],2017-05-23T18:45:54.1970000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,szlee,null,2,RESOLVED,2017-05-23T18:45:54.1970000,null,drewcan,2017-04-26T07:31:07.3870000,null,5/23/2017 6:45:22 PM,3/11/2017 3:21:00 AM,drewcan,LiveSite,,2017-03-11T04:42:01.4930000,2017-03-11T04:42:01.4930000,szlee
32951884,BeihaiTriageXpertIcMConnector,2017-03-13T22:57:56.3230000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=CreateBoard;] - [BeihaiSvcProd CreateBoard Reliability Failure],2017-04-06T18:34:00.9230000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,schenry,null,2,RESOLVED,2017-04-06T18:34:00.9230000,null,designe,null,null,3/13/2017 11:24:25 PM,3/13/2017 10:39:00 PM,schenry,LiveSite,Other,2017-03-13T23:01:18.0670000,2017-03-13T23:01:18.0670000,schenry
32951921,BeihaiTriageXpertIcMConnector,2017-03-13T22:59:15.5600000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=LikeCreation;] - [BeihaiSvcProd LikeCreation Reliability Failure],2017-04-06T18:36:35.4130000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,schenry,null,1,RESOLVED,2017-04-06T18:36:35.4130000,null,designe,null,null,3/13/2017 11:22:41 PM,3/13/2017 10:41:00 PM,schenry,LiveSite,Other,2017-03-13T23:04:36.8530000,2017-03-13T23:04:36.8530000,schenry
33114540,BeihaiTriageXpertIcMConnector,2017-03-15T20:15:41.8000000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=EncodingComplete;] - [BeihaiSvcProd EncodingComplete Reliability Failure],2017-04-06T18:38:45.1200000,null,BEIHAISERVICES\CommunityMedia,BeihaiServices,mdegre,null,3,RESOLVED,2017-04-06T18:38:45.1200000,null,designe,null,null,3/15/2017 9:08:49 PM,3/15/2017 7:57:00 PM,schenry,LiveSite,Other,2017-03-15T20:22:51.1000000,2017-03-15T21:39:12.1900000,mdegre
33124587,BeihaiTriageXpertIcMConnector,2017-03-15T23:25:02.1300000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=GetCreation;] - [BeihaiSvcProd GetCreation DataAbsence],2017-04-06T18:39:35.6830000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,schenry,null,2,RESOLVED,2017-04-06T18:39:35.6830000,null,designe,null,null,3/20/2017 7:01:17 PM,3/15/2017 11:05:00 PM,schenry,LiveSite,False Alarm/Transient,2017-03-15T23:48:23.1830000,2017-03-15T23:48:23.1830000,schenry
33124589,BeihaiTriageXpertIcMConnector,2017-03-15T23:25:03.3930000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=DeleteCreation;] - [BeihaiSvcProd DeleteCreation DataAbsence],2017-04-06T18:39:35.8700000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,null,33124587,2,RESOLVED,2017-04-06T18:39:35.8700000,null,designe,null,null,3/20/2017 7:01:17 PM,3/15/2017 11:05:00 PM,schenry,LiveSite,False Alarm/Transient,null,null,null
33124597,BeihaiTriageXpertIcMConnector,2017-03-15T23:25:13.8800000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=GetDeletedCreation;] - [BeihaiSvcProd GetDeletedCreation DataAbsence],2017-04-06T18:39:35.7900000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,null,33124587,2,RESOLVED,2017-04-06T18:39:35.7900000,null,designe,null,null,3/20/2017 7:01:17 PM,3/15/2017 11:05:00 PM,schenry,LiveSite,False Alarm/Transient,null,null,null
33124599,BeihaiTriageXpertIcMConnector,2017-03-15T23:25:16.7870000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=UploadLocation;] - [BeihaiSvcProd UploadLocation DataAbsence],2017-04-06T18:39:35.8400000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,null,33124587,2,RESOLVED,2017-04-06T18:39:35.8400000,null,designe,null,null,3/20/2017 7:01:17 PM,3/15/2017 11:05:00 PM,schenry,LiveSite,False Alarm/Transient,null,null,null
33124619,BeihaiTriageXpertIcMConnector,2017-03-15T23:25:28.5370000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=UploadCompleted;] - [BeihaiSvcProd UploadCreationCompleted DataAbsence],2017-04-06T18:39:35.9000000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,null,33124587,2,RESOLVED,2017-04-06T18:39:35.9000000,null,designe,null,null,3/20/2017 7:01:17 PM,3/15/2017 11:05:00 PM,schenry,LiveSite,False Alarm/Transient,null,null,null
33124644,BeihaiTriageXpertIcMConnector,2017-03-15T23:25:40.1930000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=UploadCreation;] - [BeihaiSvcProd UploadCreation DataAbsence],2017-04-06T18:39:35.8870000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,null,33124587,2,RESOLVED,2017-04-06T18:39:35.8870000,null,designe,null,null,3/20/2017 7:01:17 PM,3/15/2017 11:05:00 PM,schenry,LiveSite,False Alarm/Transient,null,null,null
33124652,BeihaiTriageXpertIcMConnector,2017-03-15T23:25:47.6130000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=UnlikeCreation;] - [BeihaiSvcProd UnlikeCreation DataAbsence],2017-04-06T18:39:35.8070000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,null,33124587,2,RESOLVED,2017-04-06T18:39:35.8070000,null,designe,null,null,3/20/2017 7:01:17 PM,3/15/2017 11:05:00 PM,schenry,LiveSite,False Alarm/Transient,null,null,null
33124663,BeihaiTriageXpertIcMConnector,2017-03-15T23:25:53.0370000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=GetMe;] - [BeihaiSvcProd GetMe DataAbsence],2017-04-06T18:39:35.8700000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,null,33124587,2,RESOLVED,2017-04-06T18:39:35.8700000,null,designe,null,null,3/20/2017 7:01:17 PM,3/15/2017 11:05:00 PM,schenry,LiveSite,False Alarm/Transient,null,null,null
33124666,BeihaiTriageXpertIcMConnector,2017-03-15T23:25:53.9270000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=LikeCreation;] - [BeihaiSvcProd LikeCreation DataAbsence],2017-04-06T18:39:35.8530000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,null,33124587,2,RESOLVED,2017-04-06T18:39:35.8530000,null,designe,null,null,3/20/2017 7:01:17 PM,3/15/2017 11:05:00 PM,schenry,LiveSite,False Alarm/Transient,null,null,null
33124670,BeihaiTriageXpertIcMConnector,2017-03-15T23:25:54.2100000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=EncodingComplete;] - [BeihaiSvcProd EncodingComplete DataAbsence],2017-04-06T18:39:35.8530000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,null,33124587,2,RESOLVED,2017-04-06T18:39:35.8530000,null,designe,null,null,3/20/2017 7:01:17 PM,3/15/2017 11:05:00 PM,schenry,LiveSite,False Alarm/Transient,null,null,null
33165689,BeihaiTriageXpertIcMConnector,2017-03-16T06:26:52.9500000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=EncodingComplete;] - [BeihaiSvcProd EncodingComplete Reliability Failure],2017-04-06T18:41:42.8100000,null,BEIHAISERVICES\CommunityMedia,BeihaiServices,domlee,null,1,RESOLVED,2017-04-06T18:41:42.8100000,null,designe,null,null,3/16/2017 7:26:57 AM,3/16/2017 6:08:00 AM,domlee,LiveSite,Other,2017-03-16T06:43:58.4700000,2017-03-16T06:57:22.9470000,domlee
33180534,BeihaiTriageXpertIcMConnector,2017-03-16T13:55:52.7370000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=EncodingComplete;] - [BeihaiSvcProd EncodingComplete Reliability Failure],2017-04-06T18:43:07.9700000,null,BEIHAISERVICES\CommunityMedia,BeihaiServices,null,null,3,RESOLVED,2017-04-06T18:43:07.9530000,null,designe,null,null,3/16/2017 2:43:38 PM,3/16/2017 1:37:00 PM,schenry,LiveSite,Other,2017-03-16T13:58:37.9930000,2017-03-16T14:03:38.2230000,IcMSystem
33528459,BeihaiTriageXpertIcMConnector,2017-03-20T20:33:47.6530000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=CreateBoard;] - [BeihaiSvcProd CreateBoard DataAbsence],2017-03-21T00:22:45.2030000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,adheaney,null,2,RESOLVED,2017-03-21T00:22:45.1900000,null,adheaney,null,null,3/21/2017 12:19:12 AM,3/20/2017 8:00:00 PM,adheaney,LiveSite,False Alarm/Transient,2017-03-20T21:08:25.5400000,2017-03-20T21:08:25.5400000,adheaney
33551700,BeihaiTriageXpertIcMConnector,2017-03-21T07:55:10.5700000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=UnlikeBoard;] - [BeihaiSvcProd UnlikeBoard Reliability Failure],2017-03-30T00:08:15.1070000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,adheaney,null,2,RESOLVED,2017-03-30T00:08:15.1070000,null,adheaney,2017-03-29T22:19:21.5770000,null,3/30/2017 12:05:08 AM,3/21/2017 7:37:00 AM,adheaney,LiveSite,Other,2017-03-21T08:10:23.1500000,2017-03-21T18:40:36.7200000,adheaney
33570246,BeihaiTriageXpertIcMConnector,2017-03-21T17:24:39.4800000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=CreateBoard;] - [BeihaiSvcProd CreateBoard Reliability Failure],2017-03-21T21:38:34.6970000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,dadeside,null,1,RESOLVED,2017-03-21T21:38:34.6970000,null,adheaney,2017-03-21T20:25:40.0370000,null,3/21/2017 9:32:51 PM,3/21/2017 5:06:00 PM,adheaney,LiveSite,Fixed with Ad-Hoc steps,2017-03-21T17:44:40.9600000,2017-03-21T17:44:40.9600000,dadeside
